课程号,课程名,课序号,学时,学分,老师
AUTO546705,自动控制原理II,01,48,3,郑辑光
CODE510411,Linux操作系统应用开发训练,01,32,1,田丽华
CODE510411,Linux操作系统应用开发训练,02,32,1,田丽华
CODE520311,计算机组成与结构专题实验,01,32,1,"李晨,张玉龙,王飞,田丽华"
CODE520311,计算机组成与结构专题实验,02,32,1,"李晨,张玉龙,王飞,田丽华"
CODE520311,计算机组成与结构专题实验,03,32,1,"李晨,张玉龙,王飞,田丽华"
CODE520311,计算机组成与结构专题实验,04,32,1,曲桦
COMP000227,网络空间安全导论,01,32,2,"苏洲,刘怡良,王云涛,李鹏"
COMP000327,计算概论,01,32,2,"师斌,龚铁梁"
COMP000327,计算概论,02,32,2,"师斌,龚铁梁"
COMP000327,计算概论,03,32,2,"师斌,龚铁梁"
COMP200627,大学计算机I（米理）,01,56,3,"薄钧戈,乔亚男,齐琪"
COMP200727,大学计算机II（米理）,01,32,2,薄钧戈
COMP200827,大学计算机 - 数据分析,01,52,3,张伟
COMP200827,大学计算机 - 数据分析,02,52,3,仇国巍
COMP200927,大学计算机 - 人工智能,01,52,3,崔舒宁
COMP200927,大学计算机 - 人工智能,02,52,3,崔舒宁
COMP201027,大学计算机 - 信息技术,01,52,3,谢涛
COMP201127,大学计算机 - 算法编程,01,52,3,陈龙
COMP201127,大学计算机 - 算法编程,02,52,3,陈龙
COMP201127,大学计算机 - 算法编程,03,52,3,房琛琛
COMP201127,大学计算机 - 算法编程,04,52,3,刘虎军
COMP201127,大学计算机 - 算法编程,05,52,3,齐琪
COMP201127,大学计算机 - 算法编程,06,52,3,张伟
COMP201127,大学计算机 - 算法编程,07,52,3,张喆
COMP201127,大学计算机 - 算法编程,08,52,3,吴宁
COMP201227,算法设计与问题求解,01,36,2,乔亚男
COMP201327,面向对象与桌面应用程序设计,01,36,2,房琛琛
COMP201327,面向对象与桌面应用程序设计,02,36,2,赵彪
COMP201427,数据库技术及应用,01,36,2,"刘虎军,代锦飞"
COMP201427,数据库技术及应用,02,36,2,赵英良
COMP201627,Web编程技术,01,36,2,"谢涛,李宏伟"
COMP201727,物联网技术及应用,01,36,2,"齐琪,安健"
COMP201827,大数据分析与可视化,01,36,2,夏秦
COMP201827,大数据分析与可视化,02,36,2,顾刚
COMP250105,离散数学A,01,64,4,"曹相湧,李文,彭祯"
COMP250105,离散数学A,02,64,4,钱屹
COMP250105,离散数学A,03,64,4,钱屹
COMP250105,离散数学A,04,64,4,"曹相湧,彭祯"
COMP250405,大学计算机基础（民族预科）,01,56,3,顾刚
COMP252005,数字逻辑电路,01,48,3,顿玉洁
COMP252005,数字逻辑电路,02,48,3,王萍
COMP300205,程序设计基础,01,56,3,李锋
COMP300205,程序设计基础,02,56,3,仇国巍
COMP300205,程序设计基础,03,56,3,李锋
COMP300627,计算机科学基础和高级程序设计-1,01,32,2,钱屹
COMP300727,嵌入式智能系统,01,40,2,李保红
COMP301127,数据结构与算法,01,56,3,"乔亚男,刘虎军"
COMP350405,数据结构与算法A（拔尖班）,01,80,4,顾刚
COMP400127,无线传感器网络,01,32,2,"范建存,毕海霞"
COMP400327,程序设计思想方法与实践,01,64,3,杨义军
COMP400527,人工智能导论,01,32,2,张玲玲
COMP400927,网络安全实战,01,48,2.5,陶敬
COMP401227,现代密码学,01,32,2,赵俊舟
COMP401627,面向对象程序设计,01,32,2,薄钧戈
COMP401927,数据结构与算法,01,48,3,黄鑫
COMP402027,计算机图形学,01,32,2,赵玺
COMP402127,计算机系统导论,01,64,4,"单丹枫,李昊"
COMP450205,操作系统原理I,01,48,3,"赵鲲,齐赛宇,丁菡"
COMP450305,形式语言与编译,01,56,3.5,李波
COMP450305,形式语言与编译,02,56,3.5,赵银亮
COMP450305,形式语言与编译,03,56,3.5,赵银亮
COMP450305,形式语言与编译,04,56,3.5,赵银亮
COMP450505,计算机网络原理,01,48,3,王志文
COMP450505,计算机网络原理,03,48,3,王志文
COMP451105,编译器设计专题实验,01,32,1,戴慧珺
COMP451105,编译器设计专题实验,02,32,1,戴慧珺
COMP460305,数据结构与算法II,01,48,3,杜友田
COMP460305,数据结构与算法II,02,48,3,周亚东
COMP460605,计算机网络专题实验,01,32,1,郑卫斌
COMP460605,计算机网络专题实验,02,32,1,"张利平,安健"
COMP460805,传感与检测专题实验,01,32,1,张利平
COMP460905,认知计算与机器学习,01,40,2,鲍军鹏
COMP461405,数据库系统,01,64,3.5,任雪斌
COMP461505,计算机体系结构,01,56,3,陈衡
COMP462105,数据库系统,01,48,2.5,"何亮,孙鹤立"
COMP462105,数据库系统,02,48,2.5,冯中慧
COMP462105,数据库系统,03,48,2.5,冯中慧
COMP462205,算法分析与设计,01,48,2.5,赖欣
COMP462205,算法分析与设计,02,48,2.5,朱晓燕
COMP462305,计算机原理与嵌入式系统,01,48,3,杨晨
COMP462705,物联网原理,01,56,3.5,"桂小林,安健,丁菡"
COMP462805,物联网信息安全,01,40,2,"桂小林,戴慧珺"
COMP500327,密码分析学,01,32,2,李吉亮
COMP500527,人工智能安全与对抗,01,32,2,"沈超,蔺琛皓"
COMP500727,木马核心技术分析,01,32,2,孙钦东
COMP501127,在线社交网络智能分析与对抗,01,32,2,刘晓明
COMP501227,Rust语言程序设计,01,48,2.5,谢涛
COMP501627,编程实训,01,16,0.5,唐亚哲
COMP543305,“数据结构与程序设计”专题实验,01,32,1,"刘美兰,刘源"
COMP550105,优化方法基础,01,32,2,罗敏楠
COMP550305,面向对象程序设计,01,48,2.5,李保红
COMP550305,面向对象程序设计,02,48,2.5,李保红
COMP550605,组合数学,01,32,2,蔺杰
COMP550705,软件定义网络,01,40,2,张鹏
COMP551005,汇编语言,01,48,2.5,陈衡
COMP551005,汇编语言,02,48,2.5,董小社
COMP551005,汇编语言,03,48,2.5,张兴军
COMP553005,电子系统设计专题实验2,01,16,0.5,郑卫斌
COMP560105,计算机组成原理,01,48,3,"秦涛,张克旺"
COMP560405,物联网应用概论,01,32,2,"丁菡,赵衰"
COMP560805,物体标识与管理专题实验,01,32,1,安健
COMP561405,游戏设计与开发（AR/VR）,01,32,2,唐亚哲
COMP561705,软件工程,01,32,2,王鸽
COMP562205,计算机视觉与模式识别,01,48,2.5,"苏远歧,王乐"
COMP562205,计算机视觉与模式识别,02,48,2.5,"苏远歧,王乐"
CORE100105,表达与交流,01,48,3,"陈希,闫理贺,胡建晨,管晓宏"
CORE100305,基于“互联网+”背景的创业基础,01,48,2,黄健
CORE100305,基于“互联网+”背景的创业基础,03,48,2,张莹
EELC000227,微电子科学与工程导论,01,16,1,"程军,耿莉,张鸿,张国和"
EELC200105,微机原理与应用技术,01,56,3,"张朝阳,陈涛"
EELC200105,微机原理与应用技术,02,56,3,"姚向华,王志国"
EELC200227,半导体物理与器件专题实验2,01,24,0.5,雷冰洁
EELC200227,半导体物理与器件专题实验2,02,24,0.5,杨明超
EELC200227,半导体物理与器件专题实验2,03,24,0.5,杨明超
EELC300127,数字逻辑电路Ⅱ,01,48,3,李昕
EELC300227,数字逻辑电路实验Ⅱ,01,32,1,杨栋
EELC300227,数字逻辑电路实验Ⅱ,02,32,1,雷冰洁
EELC300505,电子技术实验-2,01,16,0.5,郑卫斌
EELC300505,电子技术实验-2,02,16,0.5,张利平
EELC300505,电子技术实验-2,03,16,0.5,王今雨
EELC300527,半导体物理与器件,01,64,4,赵小龙
EELC400105,数字逻辑电路,01,56,3.5,王今雨
EELC400105,数字逻辑电路,02,56,3.5,伍卫国
EELC400105,数字逻辑电路,03,56,3.5,刘松
EELC400227,电化学基础,01,56,3,"易文辉,王景平,徐友龙,代锦飞"
EELC401127,半导体器件,01,64,3.5,彭文博
EELC401127,半导体器件,02,64,3.5,张国和
EELC401127,半导体器件,03,64,3.5,张永
EELC410205,半导体物理,01,56,3.5,"徐友龙,赵金燕,牛刚,杨亚威"
EELC410605,固体电子学实验1,01,32,1,"王景平,姚向华,马明"
EELC410805,物理电子学实验1,01,32,1,陈兵
EELC410905,微电子学实验,01,32,1,"王景平,姚向华,刘增辉"
EELC411005,光电子学实验1,01,32,1,田亚玲
EELC420405,微电子制造技术,01,32,2,刘明
EELC420405,微电子制造技术,02,32,2,周磊簜
EELC420905,模拟集成电路专题实验,01,48,1.5,齐欢欢
EELC420905,模拟集成电路专题实验,02,48,1.5,齐欢欢
EELC421505,电介质物理,01,64,3.5,"徐卓,魏晓勇,夏颂,李飞"
EELC421905,模拟电子系统专题实验,01,32,1,齐欢欢
EELC421905,模拟电子系统专题实验,02,32,1,杨栋
EELC422105,数字系统设计基础,01,32,2,梁峰
EELC422205,数字系统设计专题实验,01,32,1,雷冰洁
EELC422205,数字系统设计专题实验,02,32,1,王旭辉
EELC422405,模拟集成电路设计II,01,40,2.5,许江涛
EELC420405,微电子制造技术,02,32,2,周磊簜
EELC511105,电子材料与器件原理,02,40,2.5,"周迪,胡庆元,李晓"
EELC511105,电子材料与器件原理,03,40,2.5,向锋
EELC511205,材料物理化学,01,40,2.5,"李振荣,王玲艳,刘增辉"
EELC511205,材料物理化学,02,40,2.5,"李振荣,王玲艳,刘增辉"
EELC511305,现代微分析导论,01,32,2,"王领航,汪敏强"
EELC511305,现代微分析导论,02,32,2,"汪敏强,王领航"
EELC512105,信息显示技术（双语）,01,40,2.5,"胡文波,李洁"
EELC513105,光电子材料与器件（双语）,01,32,2,"云峰,丁文,田振寰"
EELC513105,光电子材料与器件（双语）,02,32,2,"云峰,丁文,田振寰"
EELC513205,现代光学,01,40,2.5,"陈烽,杜广庆"
EELC513305,激光原理与技术,01,40,2.5,樊叔维
EELC513305,激光原理与技术,02,40,2.5,樊叔维
EELC520805,集成电路封装技术,01,32,2,李高明
EELC522005,微机电系统,01,32,2,韩传余
EELC530405,射频电路设计专题实验,01,32,1,师振盛
EELC530405,射频电路设计专题实验,02,32,1,田春明
EELC530805,信号与系统VI,01,56,3,"王洪广,黄健,刘美琴"
EELC530905,等离子体电子学导论,01,32,2,"李永东,王耀功"
ELEC300227,电子技术基础,01,96,5,"符均,张育"
ELEC300327,现代电子技术基础,01,56,3,"徐然,王若铮"
GNED100127,《历史上最伟大的10个方程》,03,16,1,"曹猛,张贻齐,刘纯亮"
GNED100327,《时间简史》导读,01,16,1,李峰
GNED100327,《时间简史》导读,02,16,1,蔡寅
GNED100327,《时间简史》导读,03,16,1,李奉南
GNED100527,艺术与科学的交汇,01,16,1,"管晓宏,杜友田"
GNED100627,互联网技术与应用,02,32,2,杨琦
GNED100627,互联网技术与应用,03,32,2,杨琦
GNED100727,计算思维与程序设计,02,32,2,杨琦
GNED100827,从一到无穷大,02,16,1,"李璟睿,庄建,张楠"
GNED100927,普通人的诺奖之旅—量子十讲,01,16,1,"牛刚,王玮,王宏兴"
GNED100927,普通人的诺奖之旅—量子十讲,02,16,1,"王宏兴,牛刚,王玮"
GNED101127,系统工程与项目管理,01,32,2,彭勤科
GNED101227,经典阅读：理想国,01,16,1,李璟睿
GNED101227,经典阅读：理想国,02,16,1,李璟睿
GNED101427,费曼自传导读,01,16,1,"贺雨晨,刘建彬"
GNED101427,费曼自传导读,02,16,1,"贺雨晨,刘建彬"
GNED101627,硅谷创新简史,01,32,2,张冰
GNED101627,硅谷创新简史,02,32,2,张冰
GNED101727,电与生命,02,32,2,"丁文,王洪广,刘纯亮"
GNED106505,卫星导航系统漫谈,01,32,2,冯彦翔
INDE400127,人工智能导论（米理）,01,40,2,"李垚辰,魏星,刘帅,徐亦飞"
INDE400127,人工智能导论（米理）,02,40,2,"李垚辰,魏星,刘帅,徐亦飞"
INFT300105,信号与系统Ⅰ,01,64,4,张渭乐
INFT300105,信号与系统Ⅰ,02,64,4,王磊
INFT300105,信号与系统Ⅰ,03,64,4,张建国
INFT300105,信号与系统Ⅰ,04,64,4,廖学文
INFT300105,信号与系统Ⅰ,05,64,4,王磊
INFT300105,信号与系统Ⅰ,06,64,4,杜清河
INFT300105,信号与系统Ⅰ,07,64,4,胡晓燕
INFT300127,信号与系统III,01,48,3,郑通兴
INFT300127,信号与系统III,02,48,3,"杨阳,郑通兴"
INFT400127,通信原理与应用,01,96,5.5,"范建存,张莹,张翠翠"
INFT400227,信息物理融合能源系统,01,32,2,"管晓宏,刘烃,刘坤,胡建晨"
INFT400327,平面阵列 X 线源成像方法设计,01,48,2,牟轩沁
INFT400405,电磁场理论I,01,56,3.5,张贻齐
INFT400405,电磁场理论I,02,56,3.5,"吴胜利,刘建彬"
INFT400427,信号与系统V,01,52,3,"黄健,廖学文,李昂"
INFT400605,通信原理II,01,48,3,李锋
INFT400805,电磁场理论II,01,48,3,"曹猛,林舒"
INFT430105,数字信号处理,02,44,2.5,雷磊
INFT430105,数字信号处理,03,44,2.5,周艳辉
INFT430605,信号与系统实验,01,16,0.5,"张建国,王霞,黄健,张渭乐,洪玺"
INFT430605,信号与系统实验,02,16,0.5,黄健
INFT431005,无线通信系统虚拟仿真实验,01,16,0.5,"张国梅,张世娇"
INFT431105,通信原理实验,01,16,0.5,张翠翠
INFT431505,电子技术实验-2,01,16,0.5,张翠翠
INFT530105,信息论基础The Elements of Information Theory,01,40,2.5,王慧明
INFT530105,信息论基础The Elements of Information Theory,02,40,2.5,王熠晨
INFT530105,信息论基础The Elements of Information Theory,03,40,2.5,邓科
INFT530205,移动通信,01,40,2.5,罗新民
INFT532705,短距离无线通信专题实验,01,32,1,陈伟
INFT533005,工程与社会,01,8,0.5,宋云鹏
INFT533005,工程与社会,02,8,0.5,张育
INFT533005,工程与社会,03,8,0.5,张育
INFT533205,数字通信与无线系统,01,40,2.5,"张国梅,杜清河,高贞贞"
INFT533605,电子系统设计基础,01,32,1,洪玺
INFT533705,光纤通信,01,40,2.5,田春明
INFT533705,光纤通信,02,40,2.5,李杰
INFT533805,数据通信与计算机网络,01,40,2.5,洪伟
INFT533905,通信网与程控交换技术,01,40,2.5,张亦希
INFT534005,微机原理及应用,02,48,2.5,"张国梅,张育"
INFT534105,天线原理,01,32,2,"陈晓明,陈娟"
INFT534105,天线原理,02,32,2,"陈娟,陈晓明"
INFT534205,纠错编码理论,01,32,2,李锋
INFT534305,数字图象处理,01,32,2,梁毅军
INFT534405,信号与系统IV,01,40,2.5,顿玉洁
INFT534405,信号与系统IV,02,40,2.5,"侯兴松,张译"
INFT534505,数字信号处理,01,40,2.5,张懿洁
ITDE514105,太阳能电池设计制作,01,32,1,易文辉
ITDE514305,压电器件设计制作,01,32,1,"夏颂,高翔宇"
ITDE514305,压电器件设计制作,02,32,1,高翔宇
ITDE514405,电子系统设计制作,01,32,1,张朝阳
ITDE514405,电子系统设计制作,02,32,1,"张朝阳,张彦鹏"
JZSJ300111,专业实习,01,0,3,王志
JZSJ900527,初级项目2：基于FPGA开发板的数字系统设计,01,52,2,程军
JZSJ900927,储能电池设计制作及集成化-2,01,104,3.5,"徐友龙,姚向华"
JZSJ902427,科研训练,01,32,1,唐亚哲
MATH200105,离散数学B,01,48,3,钱屹
MATH200127,离散数学Ⅳ,01,32,2,高照奇
MATH200127,离散数学Ⅳ,02,32,2,李振
MATH200327,概率统计与随机过程,01,64,4,"王平辉,阮亮中"
MATH200327,概率统计与随机过程,02,64,4,"刘美琴,言浬"
MATH200327,概率统计与随机过程,03,64,4,"吕刚明,赖欣"
MATH200327,概率统计与随机过程,04,64,4,"赵俊舟,言浬"
MATH200427,离散数学基础,01,40,2.5,柯炜
MATH230305,工程优化方法与应用,01,32,2,高贞贞
MATH230405,信息科学的矩阵分析基础,01,32,2,贺丽君
PHYS410105,量子力学,01,32,2,谭文疆
PHYS410105,量子力学,02,32,2,吴朝新
PHYS410205,热力学与统计物理,01,32,2,阙文修
PHYS410205,热力学与统计物理,02,32,2,尹行天
SCTR400205,论文写作与发表,01,16,1,罗敏楠
SCTR400405,计算机科研习课,01,128,4,单丹枫
SCTR530105,科研训练,01,32,1,李秦龙
SCTR530105,科研训练,02,32,1,李辉
SCTR530105,科研训练,03,32,1,刘乃豪
SOFT400111,面向对象程序设计方法,01,32,2,原盛
SOFT400127,计算机组成原理与系统结构,01,48,3,李晨
SOFT400227,操作系统,01,40,2.5,田丽华
SOFT400327,计算机网络,01,40,2,朱利
SOFT400427,嵌入式软件设计,01,32,2,史金钢
SOFT420311,编译原理,01,40,2.5,"吴晓军,徐亦飞"
SOFT420811,数据库系统（英）,01,40,2.5,白秀秀
SOFT420911,软件工程经济学,01,32,2,王晨旭
SOFT500127,数据库系统设计综合训练,01,16,0.5,白秀秀
SOFT500327,算法设计与分析,01,40,2.5,郑帅
SOFT500427,图像处理与机器视觉,01,40,2.5,"祝继华,田智强,李钟毓"
SOFT500527,机器学习技术综合训练,01,16,0.5,"庞善民,白秀秀"
SOFT500627,网络信息安全,01,32,2,田暄
SOFT510711,机器学习导论,01,32,2,庞善民
SOFT510911,编译系统设计综合训练,01,16,0.5,"吴晓军,徐亦飞"
SOFT511111,大数据技术,01,32,2,赵加坤
SOFT511211,计算机网络专题实验,01,32,1,张玉龙
SOFT511211,计算机网络专题实验,02,32,1,张玉龙
SOFT511211,计算机网络专题实验,03,32,1,张玉龙
SOFT511211,计算机网络专题实验,04,32,1,张玉龙
SOFT511211,计算机网络专题实验,05,32,1,张玉龙
SOFT511711,自然语言处理技术,01,32,2,姜沛林
SOFT900211,面向对象程序设计综合训练,01,16,0.5,"原盛,徐亦飞"
SOFT900811,图像处理与机器视觉综合训练,01,16,0.5,田智强
SOFT900911,Python程序设计综合训练,01,16,0.5,"张玉龙,郭宇"
AUTO200127,计算机科学与人工智能的数学基础I,01,64,4,汪建基
AUTO300199,现代物理与人工智能II,01,40,3.5,"杨勐,汪建基,蒋才桂"
AUTO300727,现代控制工程,01,56,3,刘妹琴
AUTO400299,机器学习,01,48,3,魏平
AUTO400427,机器人导航技术实验,01,32,1,"姚慧敏,袁泽剑"
AUTO400499,深度学习工具与平台,01,44,2,张旭翀
AUTO400499,深度学习工具与平台,02,44,2,张旭翀
AUTO400499,深度学习工具与平台,03,44,2,张旭翀
AUTO400627,脑信号处理实验,01,32,1,陈霸东
AUTO400927,机器人学基础,01,56,3,徐林海
AUTO401027,多智能体与人机混合智能,01,40,2,张雪涛
AUTO402127,人工智能工具、平台与系统,01,40,2,张旭翀
AUTO500627,人工智能的科学理解,01,16,1,周三平
AUTO501127,智能感知与移动计算,01,38,2,"王鸽,惠维"
COMP200327,计算机体系结构,01,48,3,夏天
COMP401327,自然计算,01,32,2,郭宇
COMP401327,自然计算,02,32,2,郭宇
COMP401427,强化学习,01,32,2,薛建儒
COMP401427,强化学习,02,32,2,薛建儒
COMP500127,3D计算机图形学,01,38,2,"刘跃虎,张驰"
MATH200199,概率统计与随机过程（智）,01,64,4,"左炜亮,周三平"
EPRA300252,电工实习Ⅰ,01,32,1,"杨荣,赵军亚,毕文婷,孙有为,夏禹,李莉"
EPRA300252,电工实习Ⅰ,02,32,1,"杨荣,赵军亚,毕文婷,夏禹,孙有为,李莉"
EPRA300252,电工实习Ⅰ,03,32,1,"杨荣,赵军亚,毕文婷,夏禹,孙有为,李莉"
ETRA300152,综合工程训练1,01,40,1,"栗茂林,张铭,赵军亚,张育林,王娜,李党超,加有维,崔琦,黄宝娟,杨荣,邵敏,李铭,沈瑶,王明伟,张泽,毕文婷"
ETRA300352,综合工程训练2,01,40,1,"栗茂林,张铭,赵军亚,王娜,张育林,李党超,加有维,崔琦,黄宝娟,杨荣,邵敏,李铭,沈瑶,王明伟,张泽,毕文婷"
ETRA300452,综合工程训练Ⅳ,01,32,1,"栗茂林,加有维,崔琦,杨荣,毕文婷,张育林,王明伟,张泽,李铭"
GNED100152,电子创新与创客实践,01,40,2,"毕文婷,闫森,杨荣"
GNED100252,机器人创意设计与实践,01,48,2,"张育林,王明伟,李铭,黄宝娟"
MCRA200152,测控实习,01,32,1,"张育林,李铭"
MCRA200152,测控实习,02,32,1,王明伟
MPRA200152,金工实习Ⅱ,01,32,1,"栗茂林,李党超,加有维,张铭,邓天鑫,周耀成,郁志浩,赵宁,张珂,祁小朋,孙毓忠,吴毅,沈瑶,邵敏,崔琦"
MPRA200252,金工实习Ⅲ-2,01,64,1,"栗茂林,吴毅,崔琦,邵敏,沈瑶,张珂,祁小朋,孙毓忠"
MPRA200252,金工实习Ⅲ-2,02,64,1,"栗茂林,吴毅,崔琦,邵敏,沈瑶,张珂,祁小朋,孙毓忠"
MPRA200252,金工实习Ⅲ-2,03,64,1,"栗茂林,吴毅,崔琦,邵敏,沈瑶,张珂,祁小朋,孙毓忠"
MPRA200252,金工实习Ⅲ-2,04,64,1,"栗茂林,吴毅,崔琦,邵敏,沈瑶,张珂,祁小朋,孙毓忠"
MPRA200452,金工实习Ⅰ,01,64,2,"栗茂林,李党超,加有维,张铭,邓天鑫,周耀成,郁志浩,曲滨,赵宁,徐峰,宋爱梅"
MPRA200452,金工实习Ⅰ,02,64,2,"栗茂林,吴毅,郁志浩,周耀成,张铭,李党超,加有维,崔琦,邵敏,沈瑶,曲滨,邓天鑫,张珂,赵宁,祁小朋,徐峰,孙毓忠,宋爱梅"
MPRA200452,金工实习Ⅰ,03,64,2,"栗茂林,郁志浩,周耀成,吴毅,张铭,李党超,加有维,崔琦,邵敏,沈瑶,曲滨,邓天鑫,张珂,赵宁,祁小朋,徐峰,孙毓忠,宋爱梅"
MPRA200452,金工实习Ⅰ,04,64,2,"栗茂林,郁志浩,周耀成,吴毅,张铭,李党超,加有维,崔琦,邵敏,沈瑶,曲滨,邓天鑫,张珂,赵宁,祁小朋,徐峰,孙毓忠,宋爱梅"
MPRA200452,金工实习Ⅰ,05,64,2,"栗茂林,郁志浩,周耀成,吴毅,张铭,李党超,加有维,崔琦,邵敏,沈瑶,曲滨,邓天鑫,张珂,赵宁,祁小朋,徐峰,孙毓忠,宋爱梅"
MPRA200452,金工实习Ⅰ,06,64,2,"栗茂林,李党超,加有维,张铭,周耀成,郁志浩,曲滨,邓天鑫,赵宁,徐峰,宋爱梅"
MPRA200452,金工实习Ⅰ,07,64,2,"栗茂林,李党超,加有维,张铭,邓天鑫,周耀成,曲滨,郁志浩,赵宁,徐峰,宋爱梅"
